0.0185041053924 1:-0.0590914869744 2:1.6 3:0.
0.0184481461467 1:-0.0791284957456 2:1.6 3:0.
0.0185306187638 1:-0.06308085723 2:1.6 3:0.
0.0185158242736 1:-0.0690264569966 2:1.6 3:0.
0.0185047206159 1:-0.0681438156805 2:1.6 3:0.
0.0185058535834 1:-0.0688934211695 2:1.6 3:0.
0.0185042233737 1:-0.0690880081474 2:1.6 3:0.
0.0185064874061 1:-0.0684017168993 2:1.6 3:0.
0.0184909749288 1:-0.0688859065172 2:1.6 3:0.
0.0185012927598 1:-0.0687868450166 2:1.6 3:0.
0.0185067308373 1:-0.0692467163336 2:1.6 3:0.
0.0185127976796 1:-0.072867951249 2:1.6 3:0.
0.0185031398634 1:-0.0706190464977 2:1.6 3:0.
0.0185201663826 1:-0.0725699376524 2:1.6 3:0.
0.0185028062432 1:-0.070685387457 2:1.6 3:0.
0.0185236602159 1:-0.0717890246702 2:1.6 3:0.
0.0185065933966 1:-0.071273160588 2:1.6 3:0.
0.0185119989978 1:-0.0713346123581 2:1.6 3:0.
0.0185189795974 1:-0.0711364530425 2:1.6 3:0.
0.0185114892914 1:-0.0586847666493 2:1.6 3:0.
0.0185207124875 1:-0.0601107588483 2:1.6 3:0.
0.0185181062941 1:-0.0614133641018 2:1.6 3:0.
0.0185157374805 1:-0.0603343080625 2:1.6 3:0.
0.0170657700526 1:0.0574416086301 2:2.4 3:12.
0.0170774568686 1:0.0567029184504 2:2.4 3:12.
0.0170645278476 1:0.0570020899791 2:2.4 3:12.
0.0170642381471 1:0.0559401109901 2:2.4 3:12.
0.0170664408466 1:0.0563096112189 2:2.4 3:12.
0.0170725056478 1:0.0553579720564 2:2.4 3:12.
0.0170591872675 1:0.0563247746035 2:2.4 3:12.
0.0170868072476 1:0.0562831155246 2:2.4 3:12.
0.0170584953792 1:0.0559303685985 2:2.4 3:12.
0.017063093681 1:0.0574489713565 2:2.4 3:12.
0.0170593516803 1:0.0575771305198 2:2.4 3:12.
0.0170693474889 1:0.0567532724239 2:2.4 3:12.
0.0170526354624 1:0.0576654050321 2:2.4 3:12.
0.0170798748064 1:0.0564102284311 2:2.4 3:12.
0.0170725002326 1:0.0562321323012 2:2.4 3:12.
0.0170515082121 1:0.0561592637463 2:2.4 3:12.
0.0170612182187 1:0.0566440454854 2:2.4 3:12.
0.0170643091053 1:0.0565926180754 2:2.4 3:12.
0.017074242353 1:0.0557302133058 2:2.4 3:12.
0.0170606742956 1:0.057066884493 2:2.4 3:12.
0.0170866716046 1:0.0570829270673 2:2.4 3:12.
0.0170680270032 1:0.0558726363259 2:2.4 3:12.
0.0170614430098 1:0.056518247741 2:2.4 3:12.
0.0170764400762 1:0.0564013199525 2:2.4 3:12.
0.0170522104248 1:0.0571729214289 2:2.4 3:12.
0.0170562921198 1:0.0565914303005 2:2.4 3:12.
0.0170714572336 1:0.055486387218 2:2.4 3:12.
0.0170700719179 1:0.0578748402512 2:2.4 3:12.
0.0171015602767 1:0.00509204262967 2:2.4 3:12.
0.0170794985758 1:0.00541953514112 2:2.4 3:12.
0.0171173171582 1:0.00439611024645 2:2.4 3:12.
0.0170935671647 1:0.00433899073881 2:2.4 3:12.
0.0168463504633 1:-0.0213762186906 2:2.4 3:16.
0.0168875328839 1:0.0260861990909 2:2.4 3:16.
0.016889784944 1:0.0143176782429 2:2.4 3:16.
0.0168834254129 1:0.0149892316952 2:2.4 3:16.
0.0168445557596 1:-0.0208099824441 2:2.4 3:16.
0.0168855609716 1:0.015284690832 2:2.4 3:16.
0.0168746249482 1:0.0143082414856 2:2.4 3:16.
0.0168928769708 1:0.026928276273 2:2.4 3:16.
0.0168789544734 1:0.0277509878911 2:2.4 3:16.
0.0169161436837 1:0.0270986185516 2:2.4 3:16.
0.0168853297542 1:0.0268846018819 2:2.4 3:16.
0.0168679040507 1:0.0148311543544 2:2.4 3:16.
0.0168855382225 1:0.0158950629164 2:2.4 3:16.
0.0168366263924 1:-0.0211833115022 2:2.4 3:16.
0.0168897747079 1:0.0157854867794 2:2.4 3:16.
0.0168882937497 1:0.0147060348043 2:2.4 3:16.
0.0168210428497 1:-0.0205301542657 2:2.4 3:16.
0.0168795842668 1:0.0256660314123 2:2.4 3:16.
0.0168928822762 1:0.0259055670939 2:2.4 3:16.
0.0168338902914 1:-0.0204627452001 2:2.4 3:16.
0.0168827080561 1:0.026395406314 2:2.4 3:16.
0.0168706360871 1:0.0265725792672 2:2.4 3:16.
0.0168299977922 1:-0.021305410642 2:2.4 3:16.
0.0168847234699 1:0.0267403155997 2:2.4 3:16.
0.0168887623248 1:0.0263896081374 2:2.4 3:16.
0.0168276850013 1:-0.0200832855474 2:2.4 3:16.
0.0168455802984 1:-0.0209930290866 2:2.4 3:16.
0.016894359902 1:0.0254315044155 2:2.4 3:16.
0.0168937525781 1:0.0264190628092 2:2.4 3:16.
0.0168817750779 1:0.0275365562611 2:2.4 3:16.
0.0168780201951 1:0.0261642720023 2:2.4 3:16.
0.0168811042999 1:0.0267726670778 2:2.4 3:16.
0.0170668330741 1:0.154919788871 2:3.1 3:0.
0.0171850793629 1:0.147410159079 2:3.1 3:0.
0.0171999859806 1:0.146667817425 2:3.1 3:0.
0.0171949845373 1:0.147423972306 2:3.1 3:0.
0.0170679433103 1:0.154771185993 2:3.1 3:0.
0.017062186273 1:0.155217913605 2:3.1 3:0.
0.0171692203093 1:0.147254369937 2:3.1 3:0.
0.0171839346949 1:0.146658573705 2:3.1 3:0.
0.0170714234427 1:0.155068626966 2:3.1 3:0.
0.0171690113397 1:0.147837085511 2:3.1 3:0.
0.0171663310721 1:0.146981742775 2:3.1 3:0.
0.0172018449406 1:0.145924653137 2:3.1 3:0.
0.0171667728429 1:0.147422151855 2:3.1 3:0.
0.0170463048238 1:0.155113432506 2:3.1 3:0.
0.0171802356521 1:0.145876262595 2:3.1 3:0.
0.0170534297213 1:0.154203657729 2:3.1 3:0.
0.0171249610566 1:0.154551797084 2:3.1 3:0.
0.0171314658622 1:0.153649016814 2:3.1 3:0.
0.0171018238624 1:0.153172577844 2:3.1 3:0.
0.017104543868 1:0.154090441641 2:3.1 3:0.
0.0171344457275 1:0.154035440972 2:3.1 3:0.
0.0171187932649 1:0.154218518918 2:3.1 3:0.
0.017068617823 1:0.155317367237 2:3.1 3:0.
0.0172136890002 1:0.146306912536 2:3.1 3:0.
0.0171703155008 1:0.146560670531 2:3.1 3:0.
0.0170707271965 1:0.155437617276 2:3.1 3:0.
0.0171770909784 1:0.147032787865 2:3.1 3:0.
0.017202128027 1:0.145742418963 2:3.1 3:0.
0.0172005112878 1:0.146827888965 2:3.1 3:0.
0.0171772123757 1:0.147355699484 2:3.1 3:0.
0.0170640913217 1:0.172355800789 2:3.1 3:0.
0.0170738283448 1:0.171347807438 2:3.1 3:0.
0.0170489721768 1:0.171739335766 2:3.1 3:0.
0.017083743419 1:0.171507447331 2:3.1 3:0.
0.0170671883935 1:0.171692342171 2:3.1 3:0.
0.017071277666 1:0.171817701412 2:3.1 3:0.
0.0170713443587 1:0.1717883222 2:3.1 3:0.
0.0170697616659 1:0.171448931967 2:3.1 3:0.
0.0170715651053 1:0.171528020205 2:3.1 3:0.
0.0170648248716 1:0.171636198683 2:3.1 3:0.
0.017063889195 1:0.171546488589 2:3.1 3:0.
0.0170810011564 1:0.171289140503 2:3.1 3:0.
0.0171148674097 1:0.154775672613 2:3.1 3:0.
0.0171287918647 1:0.153788957454 2:3.1 3:0.
0.0162282277686 1:0.0924878477165 2:3.1 3:16.
0.0162356568013 1:0.091570810518 2:3.1 3:16.
0.0162364079073 1:0.0926335966303 2:3.1 3:16.
0.0162406034271 1:0.0922135339955 2:3.1 3:16.
0.016231001101 1:0.0924351942058 2:3.1 3:16.
0.0162377924778 1:0.0925606550054 2:3.1 3:16.
0.0162373722056 1:0.0923102982964 2:3.1 3:16.
0.0162409925092 1:0.0914710240292 2:3.1 3:16.
0.0162687569851 1:0.0650941451025 2:3.1 3:16.
0.0162696884332 1:0.0654386830892 2:3.1 3:16.
0.0162622033416 1:0.0653993214915 2:3.1 3:16.
0.0162734145929 1:0.0651283146085 2:3.1 3:16.
0.0160651168556 1:0.0767498575285 2:3.1 3:20.
0.0160478144911 1:0.0774125468326 2:3.1 3:20.
0.0160446499027 1:0.0773314380663 2:3.1 3:20.
0.0160769249766 1:0.0772792701757 2:3.1 3:20.
0.0160490309877 1:0.0771248537228 2:3.1 3:20.
0.0160650007791 1:0.0762823881221 2:3.1 3:20.
0.0160541088405 1:0.0761895225301 2:3.1 3:20.
0.0160643822204 1:0.0768705349946 2:3.1 3:20.
